,turn,assassin,algorithm,data,seed,cb,ci
5720,6,0,1,AI_dataset\wup_sim_mat.npz,1982344195,0.9,0.007
5721,4,0,1,AI_dataset\wup_sim_mat.npz,1830143886,0.9,0.007
5722,5,0,1,AI_dataset\wup_sim_mat.npz,155096627,0.9,0.007
5723,9,0,1,AI_dataset\wup_sim_mat.npz,1016797524,0.9,0.007
5724,5,0,1,AI_dataset\wup_sim_mat.npz,1769986019,0.9,0.007
5725,6,0,1,AI_dataset\wup_sim_mat.npz,238922116,0.9,0.007
5726,5,0,1,AI_dataset\wup_sim_mat.npz,1614316044,0.9,0.007
5727,8,0,1,AI_dataset\wup_sim_mat.npz,736948582,0.9,0.007
5728,4,0,1,AI_dataset\wup_sim_mat.npz,507888607,0.9,0.007
5729,7,0,1,AI_dataset\wup_sim_mat.npz,878427418,0.9,0.007
5730,8,0,1,AI_dataset\wup_sim_mat.npz,1355625463,0.9,0.007
5731,6,0,1,AI_dataset\wup_sim_mat.npz,1556239959,0.9,0.007
5732,6,0,1,AI_dataset\wup_sim_mat.npz,1150815332,0.9,0.007
5733,6,0,1,AI_dataset\wup_sim_mat.npz,1430297212,0.9,0.007
5734,5,0,1,AI_dataset\wup_sim_mat.npz,758589409,0.9,0.007
5735,5,0,1,AI_dataset\wup_sim_mat.npz,1904640645,0.9,0.007
5736,7,0,1,AI_dataset\wup_sim_mat.npz,969437725,0.9,0.007
5737,6,0,1,AI_dataset\wup_sim_mat.npz,451886063,0.9,0.007
5738,7,1,1,AI_dataset\wup_sim_mat.npz,2139802173,0.9,0.007
5739,7,0,1,AI_dataset\wup_sim_mat.npz,705582344,0.9,0.007
5740,7,0,1,AI_dataset\wup_sim_mat.npz,1632436846,0.9,0.007
5741,6,0,1,AI_dataset\wup_sim_mat.npz,2141207134,0.9,0.007
5742,7,0,1,AI_dataset\wup_sim_mat.npz,1097799373,0.9,0.007
5743,7,0,1,AI_dataset\wup_sim_mat.npz,775363239,0.9,0.007
5744,5,0,1,AI_dataset\wup_sim_mat.npz,409253677,0.9,0.007
5745,5,0,1,AI_dataset\wup_sim_mat.npz,1283367613,0.9,0.007
5746,4,0,1,AI_dataset\wup_sim_mat.npz,1532135717,0.9,0.007
5747,4,0,1,AI_dataset\wup_sim_mat.npz,712825958,0.9,0.007
5748,5,0,1,AI_dataset\wup_sim_mat.npz,800942480,0.9,0.007
5749,7,0,1,AI_dataset\wup_sim_mat.npz,1088640420,0.9,0.007
5750,6,0,1,AI_dataset\wup_sim_mat.npz,1538431233,0.9,0.007
5751,5,0,1,AI_dataset\wup_sim_mat.npz,136528092,0.9,0.007
5752,5,0,1,AI_dataset\wup_sim_mat.npz,1400503354,0.9,0.007
5753,7,0,1,AI_dataset\wup_sim_mat.npz,1650611845,0.9,0.007
5754,4,0,1,AI_dataset\wup_sim_mat.npz,1740998370,0.9,0.007
5755,5,1,1,AI_dataset\wup_sim_mat.npz,1764071187,0.9,0.007
5756,4,0,1,AI_dataset\wup_sim_mat.npz,1078803046,0.9,0.007
5757,5,0,1,AI_dataset\wup_sim_mat.npz,1967073755,0.9,0.007
5758,7,0,1,AI_dataset\wup_sim_mat.npz,1600643225,0.9,0.007
5759,7,0,1,AI_dataset\wup_sim_mat.npz,404726215,0.9,0.007
5760,5,0,1,AI_dataset\wup_sim_mat.npz,1865236308,0.9,0.007
5761,6,0,1,AI_dataset\wup_sim_mat.npz,1230070776,0.9,0.007
5762,5,0,1,AI_dataset\wup_sim_mat.npz,305601157,0.9,0.007
5763,5,0,1,AI_dataset\wup_sim_mat.npz,175956490,0.9,0.007
5764,5,0,1,AI_dataset\wup_sim_mat.npz,2061913144,0.9,0.007
5765,6,0,1,AI_dataset\wup_sim_mat.npz,1720097726,0.9,0.007
5766,4,0,1,AI_dataset\wup_sim_mat.npz,320833972,0.9,0.007
5767,6,0,1,AI_dataset\wup_sim_mat.npz,916290066,0.9,0.007
5768,5,0,1,AI_dataset\wup_sim_mat.npz,238832035,0.9,0.007
5769,5,0,1,AI_dataset\wup_sim_mat.npz,676410673,0.9,0.007
5770,5,0,1,AI_dataset\wup_sim_mat.npz,351452732,0.9,0.007
5771,7,0,1,AI_dataset\wup_sim_mat.npz,969426297,0.9,0.007
5772,4,0,1,AI_dataset\wup_sim_mat.npz,712793384,0.9,0.007
5773,8,0,1,AI_dataset\wup_sim_mat.npz,237034194,0.9,0.007
5774,5,0,1,AI_dataset\wup_sim_mat.npz,1062517349,0.9,0.007
5775,6,0,1,AI_dataset\wup_sim_mat.npz,1423437966,0.9,0.007
5776,6,0,1,AI_dataset\wup_sim_mat.npz,1022195236,0.9,0.007
5777,8,1,1,AI_dataset\wup_sim_mat.npz,1646262174,0.9,0.007
5778,5,0,1,AI_dataset\wup_sim_mat.npz,1026683402,0.9,0.007
5779,7,0,1,AI_dataset\wup_sim_mat.npz,2061031886,0.9,0.007
5780,4,1,1,AI_dataset\wup_sim_mat.npz,290829504,0.9,0.007
5781,6,0,1,AI_dataset\wup_sim_mat.npz,106818500,0.9,0.007
5782,7,0,1,AI_dataset\wup_sim_mat.npz,851573124,0.9,0.007
5783,7,0,1,AI_dataset\wup_sim_mat.npz,943988437,0.9,0.007
5784,6,0,1,AI_dataset\wup_sim_mat.npz,1754670034,0.9,0.007
5785,6,0,1,AI_dataset\wup_sim_mat.npz,459086351,0.9,0.007
5786,5,0,1,AI_dataset\wup_sim_mat.npz,1838465015,0.9,0.007
5787,5,0,1,AI_dataset\wup_sim_mat.npz,1459443395,0.9,0.007
5788,6,0,1,AI_dataset\wup_sim_mat.npz,352791198,0.9,0.007
5789,7,0,1,AI_dataset\wup_sim_mat.npz,1035742282,0.9,0.007
5790,4,0,1,AI_dataset\wup_sim_mat.npz,1055568612,0.9,0.007
5791,8,0,1,AI_dataset\wup_sim_mat.npz,1085044329,0.9,0.007
5792,6,0,1,AI_dataset\wup_sim_mat.npz,1579941028,0.9,0.007
5793,5,0,1,AI_dataset\wup_sim_mat.npz,903279675,0.9,0.007
5794,4,0,1,AI_dataset\wup_sim_mat.npz,1642606361,0.9,0.007
5795,4,0,1,AI_dataset\wup_sim_mat.npz,1011848855,0.9,0.007
5796,8,0,1,AI_dataset\wup_sim_mat.npz,1262518007,0.9,0.007
5797,6,0,1,AI_dataset\wup_sim_mat.npz,967822800,0.9,0.007
5798,6,0,1,AI_dataset\wup_sim_mat.npz,1564938191,0.9,0.007
5799,6,0,1,AI_dataset\wup_sim_mat.npz,2050123959,0.9,0.007
5800,6,0,1,AI_dataset\wup_sim_mat.npz,976493170,0.9,0.008
5801,6,0,1,AI_dataset\wup_sim_mat.npz,1898010485,0.9,0.008
5802,5,0,1,AI_dataset\wup_sim_mat.npz,903915198,0.9,0.008
5803,4,0,1,AI_dataset\wup_sim_mat.npz,154761663,0.9,0.008
5804,6,0,1,AI_dataset\wup_sim_mat.npz,2083664959,0.9,0.008
5805,6,0,1,AI_dataset\wup_sim_mat.npz,743724488,0.9,0.008
5806,5,0,1,AI_dataset\wup_sim_mat.npz,1189909554,0.9,0.008
5807,5,0,1,AI_dataset\wup_sim_mat.npz,1553310154,0.9,0.008
5808,5,0,1,AI_dataset\wup_sim_mat.npz,650694728,0.9,0.008
5809,6,0,1,AI_dataset\wup_sim_mat.npz,1874798004,0.9,0.008
5810,7,0,1,AI_dataset\wup_sim_mat.npz,1839367726,0.9,0.008
5811,6,0,1,AI_dataset\wup_sim_mat.npz,224504061,0.9,0.008
5812,5,0,1,AI_dataset\wup_sim_mat.npz,1668885673,0.9,0.008
5813,6,0,1,AI_dataset\wup_sim_mat.npz,592020510,0.9,0.008
5814,6,0,1,AI_dataset\wup_sim_mat.npz,639431775,0.9,0.008
5815,6,0,1,AI_dataset\wup_sim_mat.npz,2055405236,0.9,0.008
5816,6,0,1,AI_dataset\wup_sim_mat.npz,231872003,0.9,0.008
5817,7,0,1,AI_dataset\wup_sim_mat.npz,233760283,0.9,0.008
5818,5,0,1,AI_dataset\wup_sim_mat.npz,1130850212,0.9,0.008
5819,6,0,1,AI_dataset\wup_sim_mat.npz,333423813,0.9,0.008
5820,6,0,1,AI_dataset\wup_sim_mat.npz,1982344195,0.9,0.008
5821,5,0,1,AI_dataset\wup_sim_mat.npz,1830143886,0.9,0.008
5822,6,0,1,AI_dataset\wup_sim_mat.npz,155096627,0.9,0.008
5823,9,0,1,AI_dataset\wup_sim_mat.npz,1016797524,0.9,0.008
5824,6,0,1,AI_dataset\wup_sim_mat.npz,1769986019,0.9,0.008
5825,7,0,1,AI_dataset\wup_sim_mat.npz,238922116,0.9,0.008
5826,6,0,1,AI_dataset\wup_sim_mat.npz,1614316044,0.9,0.008
5827,7,0,1,AI_dataset\wup_sim_mat.npz,736948582,0.9,0.008
5828,4,0,1,AI_dataset\wup_sim_mat.npz,507888607,0.9,0.008
5829,7,0,1,AI_dataset\wup_sim_mat.npz,878427418,0.9,0.008
5830,6,0,1,AI_dataset\wup_sim_mat.npz,1355625463,0.9,0.008
5831,7,0,1,AI_dataset\wup_sim_mat.npz,1556239959,0.9,0.008
5832,4,0,1,AI_dataset\wup_sim_mat.npz,1150815332,0.9,0.008
5833,6,0,1,AI_dataset\wup_sim_mat.npz,1430297212,0.9,0.008
5834,7,0,1,AI_dataset\wup_sim_mat.npz,758589409,0.9,0.008
5835,6,0,1,AI_dataset\wup_sim_mat.npz,1904640645,0.9,0.008
5836,8,0,1,AI_dataset\wup_sim_mat.npz,969437725,0.9,0.008
5837,7,0,1,AI_dataset\wup_sim_mat.npz,451886063,0.9,0.008
5838,6,0,1,AI_dataset\wup_sim_mat.npz,2139802173,0.9,0.008
5839,7,0,1,AI_dataset\wup_sim_mat.npz,705582344,0.9,0.008
5840,7,0,1,AI_dataset\wup_sim_mat.npz,1632436846,0.9,0.008
5841,7,0,1,AI_dataset\wup_sim_mat.npz,2141207134,0.9,0.008
5842,6,0,1,AI_dataset\wup_sim_mat.npz,1097799373,0.9,0.008
5843,7,0,1,AI_dataset\wup_sim_mat.npz,775363239,0.9,0.008
5844,5,0,1,AI_dataset\wup_sim_mat.npz,409253677,0.9,0.008
5845,4,1,1,AI_dataset\wup_sim_mat.npz,1283367613,0.9,0.008
5846,5,0,1,AI_dataset\wup_sim_mat.npz,1532135717,0.9,0.008
5847,5,0,1,AI_dataset\wup_sim_mat.npz,712825958,0.9,0.008
5848,5,0,1,AI_dataset\wup_sim_mat.npz,800942480,0.9,0.008
5849,7,0,1,AI_dataset\wup_sim_mat.npz,1088640420,0.9,0.008
5850,6,0,1,AI_dataset\wup_sim_mat.npz,1538431233,0.9,0.008
5851,5,0,1,AI_dataset\wup_sim_mat.npz,136528092,0.9,0.008
5852,6,0,1,AI_dataset\wup_sim_mat.npz,1400503354,0.9,0.008
5853,7,0,1,AI_dataset\wup_sim_mat.npz,1650611845,0.9,0.008
5854,5,0,1,AI_dataset\wup_sim_mat.npz,1740998370,0.9,0.008
5855,7,0,1,AI_dataset\wup_sim_mat.npz,1764071187,0.9,0.008
5856,5,0,1,AI_dataset\wup_sim_mat.npz,1078803046,0.9,0.008
5857,4,0,1,AI_dataset\wup_sim_mat.npz,1967073755,0.9,0.008
5858,7,0,1,AI_dataset\wup_sim_mat.npz,1600643225,0.9,0.008
5859,7,0,1,AI_dataset\wup_sim_mat.npz,404726215,0.9,0.008
5860,5,0,1,AI_dataset\wup_sim_mat.npz,1865236308,0.9,0.008
5861,6,0,1,AI_dataset\wup_sim_mat.npz,1230070776,0.9,0.008
5862,5,0,1,AI_dataset\wup_sim_mat.npz,305601157,0.9,0.008
5863,7,0,1,AI_dataset\wup_sim_mat.npz,175956490,0.9,0.008
5864,4,0,1,AI_dataset\wup_sim_mat.npz,2061913144,0.9,0.008
5865,5,0,1,AI_dataset\wup_sim_mat.npz,1720097726,0.9,0.008
5866,4,0,1,AI_dataset\wup_sim_mat.npz,320833972,0.9,0.008
5867,6,0,1,AI_dataset\wup_sim_mat.npz,916290066,0.9,0.008
5868,5,0,1,AI_dataset\wup_sim_mat.npz,238832035,0.9,0.008
5869,7,0,1,AI_dataset\wup_sim_mat.npz,676410673,0.9,0.008
5870,7,0,1,AI_dataset\wup_sim_mat.npz,351452732,0.9,0.008
5871,6,0,1,AI_dataset\wup_sim_mat.npz,969426297,0.9,0.008
5872,5,0,1,AI_dataset\wup_sim_mat.npz,712793384,0.9,0.008
5873,9,0,1,AI_dataset\wup_sim_mat.npz,237034194,0.9,0.008
5874,7,0,1,AI_dataset\wup_sim_mat.npz,1062517349,0.9,0.008
5875,7,0,1,AI_dataset\wup_sim_mat.npz,1423437966,0.9,0.008
5876,6,0,1,AI_dataset\wup_sim_mat.npz,1022195236,0.9,0.008
5877,7,1,1,AI_dataset\wup_sim_mat.npz,1646262174,0.9,0.008
5878,7,0,1,AI_dataset\wup_sim_mat.npz,1026683402,0.9,0.008
5879,7,0,1,AI_dataset\wup_sim_mat.npz,2061031886,0.9,0.008
5880,4,1,1,AI_dataset\wup_sim_mat.npz,290829504,0.9,0.008
5881,6,0,1,AI_dataset\wup_sim_mat.npz,106818500,0.9,0.008
5882,7,0,1,AI_dataset\wup_sim_mat.npz,851573124,0.9,0.008
5883,7,0,1,AI_dataset\wup_sim_mat.npz,943988437,0.9,0.008
5884,6,0,1,AI_dataset\wup_sim_mat.npz,1754670034,0.9,0.008
5885,7,0,1,AI_dataset\wup_sim_mat.npz,459086351,0.9,0.008
5886,6,0,1,AI_dataset\wup_sim_mat.npz,1838465015,0.9,0.008
5887,5,0,1,AI_dataset\wup_sim_mat.npz,1459443395,0.9,0.008
5888,6,0,1,AI_dataset\wup_sim_mat.npz,352791198,0.9,0.008
5889,6,0,1,AI_dataset\wup_sim_mat.npz,1035742282,0.9,0.008
5890,5,0,1,AI_dataset\wup_sim_mat.npz,1055568612,0.9,0.008
5891,8,0,1,AI_dataset\wup_sim_mat.npz,1085044329,0.9,0.008
5892,7,0,1,AI_dataset\wup_sim_mat.npz,1579941028,0.9,0.008
5893,5,0,1,AI_dataset\wup_sim_mat.npz,903279675,0.9,0.008
5894,5,0,1,AI_dataset\wup_sim_mat.npz,1642606361,0.9,0.008
5895,4,0,1,AI_dataset\wup_sim_mat.npz,1011848855,0.9,0.008
5896,7,0,1,AI_dataset\wup_sim_mat.npz,1262518007,0.9,0.008
5897,5,0,1,AI_dataset\wup_sim_mat.npz,967822800,0.9,0.008
5898,6,0,1,AI_dataset\wup_sim_mat.npz,1564938191,0.9,0.008
5899,6,0,1,AI_dataset\wup_sim_mat.npz,2050123959,0.9,0.008
5900,7,0,1,AI_dataset\wup_sim_mat.npz,976493170,0.9,0.009
5901,5,0,1,AI_dataset\wup_sim_mat.npz,1898010485,0.9,0.009
5902,7,0,1,AI_dataset\wup_sim_mat.npz,903915198,0.9,0.009
5903,4,0,1,AI_dataset\wup_sim_mat.npz,154761663,0.9,0.009
5904,8,0,1,AI_dataset\wup_sim_mat.npz,2083664959,0.9,0.009
5905,6,0,1,AI_dataset\wup_sim_mat.npz,743724488,0.9,0.009
5906,5,0,1,AI_dataset\wup_sim_mat.npz,1189909554,0.9,0.009
5907,6,0,1,AI_dataset\wup_sim_mat.npz,1553310154,0.9,0.009
5908,5,0,1,AI_dataset\wup_sim_mat.npz,650694728,0.9,0.009
5909,7,0,1,AI_dataset\wup_sim_mat.npz,1874798004,0.9,0.009
5910,7,0,1,AI_dataset\wup_sim_mat.npz,1839367726,0.9,0.009
5911,6,0,1,AI_dataset\wup_sim_mat.npz,224504061,0.9,0.009
5912,9,0,1,AI_dataset\wup_sim_mat.npz,1668885673,0.9,0.009
5913,5,0,1,AI_dataset\wup_sim_mat.npz,592020510,0.9,0.009
5914,6,0,1,AI_dataset\wup_sim_mat.npz,639431775,0.9,0.009
5915,6,0,1,AI_dataset\wup_sim_mat.npz,2055405236,0.9,0.009
5916,6,0,1,AI_dataset\wup_sim_mat.npz,231872003,0.9,0.009
5917,6,0,1,AI_dataset\wup_sim_mat.npz,233760283,0.9,0.009
5918,6,0,1,AI_dataset\wup_sim_mat.npz,1130850212,0.9,0.009
5919,6,0,1,AI_dataset\wup_sim_mat.npz,333423813,0.9,0.009
5920,5,0,1,AI_dataset\wup_sim_mat.npz,1982344195,0.9,0.009
5921,5,0,1,AI_dataset\wup_sim_mat.npz,1830143886,0.9,0.009
5922,6,0,1,AI_dataset\wup_sim_mat.npz,155096627,0.9,0.009
5923,9,0,1,AI_dataset\wup_sim_mat.npz,1016797524,0.9,0.009
5924,7,0,1,AI_dataset\wup_sim_mat.npz,1769986019,0.9,0.009
5925,7,0,1,AI_dataset\wup_sim_mat.npz,238922116,0.9,0.009
5926,6,0,1,AI_dataset\wup_sim_mat.npz,1614316044,0.9,0.009
5927,7,0,1,AI_dataset\wup_sim_mat.npz,736948582,0.9,0.009
5928,5,0,1,AI_dataset\wup_sim_mat.npz,507888607,0.9,0.009
5929,7,0,1,AI_dataset\wup_sim_mat.npz,878427418,0.9,0.009
5930,6,0,1,AI_dataset\wup_sim_mat.npz,1355625463,0.9,0.009
5931,5,0,1,AI_dataset\wup_sim_mat.npz,1556239959,0.9,0.009
5932,4,0,1,AI_dataset\wup_sim_mat.npz,1150815332,0.9,0.009
5933,6,0,1,AI_dataset\wup_sim_mat.npz,1430297212,0.9,0.009
5934,7,0,1,AI_dataset\wup_sim_mat.npz,758589409,0.9,0.009
5935,6,1,1,AI_dataset\wup_sim_mat.npz,1904640645,0.9,0.009
5936,8,0,1,AI_dataset\wup_sim_mat.npz,969437725,0.9,0.009
5937,7,0,1,AI_dataset\wup_sim_mat.npz,451886063,0.9,0.009
5938,7,1,1,AI_dataset\wup_sim_mat.npz,2139802173,0.9,0.009
5939,8,0,1,AI_dataset\wup_sim_mat.npz,705582344,0.9,0.009
5940,7,0,1,AI_dataset\wup_sim_mat.npz,1632436846,0.9,0.009
5941,7,0,1,AI_dataset\wup_sim_mat.npz,2141207134,0.9,0.009
5942,6,0,1,AI_dataset\wup_sim_mat.npz,1097799373,0.9,0.009
5943,7,0,1,AI_dataset\wup_sim_mat.npz,775363239,0.9,0.009
5944,5,0,1,AI_dataset\wup_sim_mat.npz,409253677,0.9,0.009
5945,5,1,1,AI_dataset\wup_sim_mat.npz,1283367613,0.9,0.009
5946,5,0,1,AI_dataset\wup_sim_mat.npz,1532135717,0.9,0.009
5947,5,0,1,AI_dataset\wup_sim_mat.npz,712825958,0.9,0.009
5948,6,0,1,AI_dataset\wup_sim_mat.npz,800942480,0.9,0.009
5949,7,0,1,AI_dataset\wup_sim_mat.npz,1088640420,0.9,0.009
5950,4,0,1,AI_dataset\wup_sim_mat.npz,1538431233,0.9,0.009
5951,5,0,1,AI_dataset\wup_sim_mat.npz,136528092,0.9,0.009
5952,5,0,1,AI_dataset\wup_sim_mat.npz,1400503354,0.9,0.009
5953,8,0,1,AI_dataset\wup_sim_mat.npz,1650611845,0.9,0.009
5954,5,0,1,AI_dataset\wup_sim_mat.npz,1740998370,0.9,0.009
5955,2,1,1,AI_dataset\wup_sim_mat.npz,1764071187,0.9,0.009
5956,6,0,1,AI_dataset\wup_sim_mat.npz,1078803046,0.9,0.009
5957,5,0,1,AI_dataset\wup_sim_mat.npz,1967073755,0.9,0.009
5958,7,0,1,AI_dataset\wup_sim_mat.npz,1600643225,0.9,0.009
5959,7,0,1,AI_dataset\wup_sim_mat.npz,404726215,0.9,0.009
5960,5,0,1,AI_dataset\wup_sim_mat.npz,1865236308,0.9,0.009
5961,7,0,1,AI_dataset\wup_sim_mat.npz,1230070776,0.9,0.009
5962,5,0,1,AI_dataset\wup_sim_mat.npz,305601157,0.9,0.009
5963,6,0,1,AI_dataset\wup_sim_mat.npz,175956490,0.9,0.009
5964,5,0,1,AI_dataset\wup_sim_mat.npz,2061913144,0.9,0.009
5965,6,0,1,AI_dataset\wup_sim_mat.npz,1720097726,0.9,0.009
5966,4,0,1,AI_dataset\wup_sim_mat.npz,320833972,0.9,0.009
5967,7,0,1,AI_dataset\wup_sim_mat.npz,916290066,0.9,0.009
5968,6,0,1,AI_dataset\wup_sim_mat.npz,238832035,0.9,0.009
5969,7,0,1,AI_dataset\wup_sim_mat.npz,676410673,0.9,0.009
5970,7,0,1,AI_dataset\wup_sim_mat.npz,351452732,0.9,0.009
5971,6,0,1,AI_dataset\wup_sim_mat.npz,969426297,0.9,0.009
5972,5,0,1,AI_dataset\wup_sim_mat.npz,712793384,0.9,0.009
5973,8,0,1,AI_dataset\wup_sim_mat.npz,237034194,0.9,0.009
5974,7,0,1,AI_dataset\wup_sim_mat.npz,1062517349,0.9,0.009
5975,7,0,1,AI_dataset\wup_sim_mat.npz,1423437966,0.9,0.009
5976,6,0,1,AI_dataset\wup_sim_mat.npz,1022195236,0.9,0.009
5977,6,1,1,AI_dataset\wup_sim_mat.npz,1646262174,0.9,0.009
5978,5,0,1,AI_dataset\wup_sim_mat.npz,1026683402,0.9,0.009
5979,7,0,1,AI_dataset\wup_sim_mat.npz,2061031886,0.9,0.009
5980,8,0,1,AI_dataset\wup_sim_mat.npz,290829504,0.9,0.009
5981,6,0,1,AI_dataset\wup_sim_mat.npz,106818500,0.9,0.009
5982,8,0,1,AI_dataset\wup_sim_mat.npz,851573124,0.9,0.009
5983,7,0,1,AI_dataset\wup_sim_mat.npz,943988437,0.9,0.009
5984,7,0,1,AI_dataset\wup_sim_mat.npz,1754670034,0.9,0.009
5985,8,0,1,AI_dataset\wup_sim_mat.npz,459086351,0.9,0.009
5986,6,0,1,AI_dataset\wup_sim_mat.npz,1838465015,0.9,0.009
5987,4,0,1,AI_dataset\wup_sim_mat.npz,1459443395,0.9,0.009
5988,6,0,1,AI_dataset\wup_sim_mat.npz,352791198,0.9,0.009
5989,7,0,1,AI_dataset\wup_sim_mat.npz,1035742282,0.9,0.009
5990,6,0,1,AI_dataset\wup_sim_mat.npz,1055568612,0.9,0.009
5991,8,0,1,AI_dataset\wup_sim_mat.npz,1085044329,0.9,0.009
5992,5,0,1,AI_dataset\wup_sim_mat.npz,1579941028,0.9,0.009
5993,6,0,1,AI_dataset\wup_sim_mat.npz,903279675,0.9,0.009
5994,5,0,1,AI_dataset\wup_sim_mat.npz,1642606361,0.9,0.009
5995,3,0,1,AI_dataset\wup_sim_mat.npz,1011848855,0.9,0.009
5996,6,0,1,AI_dataset\wup_sim_mat.npz,1262518007,0.9,0.009
5997,5,0,1,AI_dataset\wup_sim_mat.npz,967822800,0.9,0.009
5998,5,0,1,AI_dataset\wup_sim_mat.npz,1564938191,0.9,0.009
5999,6,0,1,AI_dataset\wup_sim_mat.npz,2050123959,0.9,0.009
6000,5,0,1,AI_dataset\wup_sim_mat.npz,976493170,0.92,0.0
6001,2,1,1,AI_dataset\wup_sim_mat.npz,1898010485,0.92,0.0
6002,4,0,1,AI_dataset\wup_sim_mat.npz,903915198,0.92,0.0
6003,4,0,1,AI_dataset\wup_sim_mat.npz,154761663,0.92,0.0
6004,6,0,1,AI_dataset\wup_sim_mat.npz,2083664959,0.92,0.0
6005,5,1,1,AI_dataset\wup_sim_mat.npz,743724488,0.92,0.0
6006,3,0,1,AI_dataset\wup_sim_mat.npz,1189909554,0.92,0.0
6007,4,0,1,AI_dataset\wup_sim_mat.npz,1553310154,0.92,0.0
6008,6,0,1,AI_dataset\wup_sim_mat.npz,650694728,0.92,0.0
6009,4,0,1,AI_dataset\wup_sim_mat.npz,1874798004,0.92,0.0
6010,6,0,1,AI_dataset\wup_sim_mat.npz,1839367726,0.92,0.0
6011,4,0,1,AI_dataset\wup_sim_mat.npz,224504061,0.92,0.0
6012,7,0,1,AI_dataset\wup_sim_mat.npz,1668885673,0.92,0.0
6013,6,0,1,AI_dataset\wup_sim_mat.npz,592020510,0.92,0.0
6014,6,0,1,AI_dataset\wup_sim_mat.npz,639431775,0.92,0.0
6015,6,0,1,AI_dataset\wup_sim_mat.npz,2055405236,0.92,0.0
6016,5,1,1,AI_dataset\wup_sim_mat.npz,231872003,0.92,0.0
6017,6,0,1,AI_dataset\wup_sim_mat.npz,233760283,0.92,0.0
6018,4,1,1,AI_dataset\wup_sim_mat.npz,1130850212,0.92,0.0
6019,2,1,1,AI_dataset\wup_sim_mat.npz,333423813,0.92,0.0
6020,6,0,1,AI_dataset\wup_sim_mat.npz,1982344195,0.92,0.0
6021,5,0,1,AI_dataset\wup_sim_mat.npz,1830143886,0.92,0.0
6022,5,0,1,AI_dataset\wup_sim_mat.npz,155096627,0.92,0.0
6023,7,0,1,AI_dataset\wup_sim_mat.npz,1016797524,0.92,0.0
6024,7,0,1,AI_dataset\wup_sim_mat.npz,1769986019,0.92,0.0
6025,2,1,1,AI_dataset\wup_sim_mat.npz,238922116,0.92,0.0
6026,2,1,1,AI_dataset\wup_sim_mat.npz,1614316044,0.92,0.0
6027,5,0,1,AI_dataset\wup_sim_mat.npz,736948582,0.92,0.0
6028,5,0,1,AI_dataset\wup_sim_mat.npz,507888607,0.92,0.0
6029,5,0,1,AI_dataset\wup_sim_mat.npz,878427418,0.92,0.0
6030,6,0,1,AI_dataset\wup_sim_mat.npz,1355625463,0.92,0.0
6031,5,0,1,AI_dataset\wup_sim_mat.npz,1556239959,0.92,0.0
6032,5,1,1,AI_dataset\wup_sim_mat.npz,1150815332,0.92,0.0
6033,4,0,1,AI_dataset\wup_sim_mat.npz,1430297212,0.92,0.0
6034,4,0,1,AI_dataset\wup_sim_mat.npz,758589409,0.92,0.0
6035,3,0,1,AI_dataset\wup_sim_mat.npz,1904640645,0.92,0.0
6036,5,0,1,AI_dataset\wup_sim_mat.npz,969437725,0.92,0.0
6037,2,1,1,AI_dataset\wup_sim_mat.npz,451886063,0.92,0.0
6038,2,1,1,AI_dataset\wup_sim_mat.npz,2139802173,0.92,0.0
6039,7,0,1,AI_dataset\wup_sim_mat.npz,705582344,0.92,0.0
6040,2,1,1,AI_dataset\wup_sim_mat.npz,1632436846,0.92,0.0
6041,3,1,1,AI_dataset\wup_sim_mat.npz,2141207134,0.92,0.0
6042,4,0,1,AI_dataset\wup_sim_mat.npz,1097799373,0.92,0.0
6043,4,0,1,AI_dataset\wup_sim_mat.npz,775363239,0.92,0.0
6044,6,0,1,AI_dataset\wup_sim_mat.npz,409253677,0.92,0.0
6045,4,0,1,AI_dataset\wup_sim_mat.npz,1283367613,0.92,0.0
6046,5,0,1,AI_dataset\wup_sim_mat.npz,1532135717,0.92,0.0
6047,4,1,1,AI_dataset\wup_sim_mat.npz,712825958,0.92,0.0
6048,6,0,1,AI_dataset\wup_sim_mat.npz,800942480,0.92,0.0
6049,5,0,1,AI_dataset\wup_sim_mat.npz,1088640420,0.92,0.0
6050,5,0,1,AI_dataset\wup_sim_mat.npz,1538431233,0.92,0.0
6051,3,1,1,AI_dataset\wup_sim_mat.npz,136528092,0.92,0.0
6052,5,0,1,AI_dataset\wup_sim_mat.npz,1400503354,0.92,0.0
6053,8,0,1,AI_dataset\wup_sim_mat.npz,1650611845,0.92,0.0
6054,4,0,1,AI_dataset\wup_sim_mat.npz,1740998370,0.92,0.0
6055,2,1,1,AI_dataset\wup_sim_mat.npz,1764071187,0.92,0.0
6056,3,0,1,AI_dataset\wup_sim_mat.npz,1078803046,0.92,0.0
6057,5,0,1,AI_dataset\wup_sim_mat.npz,1967073755,0.92,0.0
6058,5,0,1,AI_dataset\wup_sim_mat.npz,1600643225,0.92,0.0
6059,5,0,1,AI_dataset\wup_sim_mat.npz,404726215,0.92,0.0
6060,5,0,1,AI_dataset\wup_sim_mat.npz,1865236308,0.92,0.0
6061,5,1,1,AI_dataset\wup_sim_mat.npz,1230070776,0.92,0.0
6062,5,0,1,AI_dataset\wup_sim_mat.npz,305601157,0.92,0.0
6063,4,0,1,AI_dataset\wup_sim_mat.npz,175956490,0.92,0.0
